,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
5243,29,30/11/2012,37.89,3.713,9662.58,3384.1765936323177,2361.57,1476.42,4082.28,138.4020333,9.151,FALSE
5244,29,07/12/2012,42.13,3.679,5600.51,3384.1765936323177,73,807.18,3851.16,138.3794,9.151,FALSE
5245,29,14/12/2012,42.31,3.639,1089.14,3384.1765936323177,56,125.07,1828.21,138.3685484,9.151,FALSE
5246,29,21/12/2012,41.52,3.574,2579.86,3384.1765936323177,235,64.23,3165.77,138.4283871,9.151,FALSE
5247,29,28/12/2012,34.8,3.56,5771.46,10500.57,350.03,186.82,157.48,138.4882258,9.151,TRUE
5248,29,04/01/2013,29.43,3.577,2196.2,14286.35,0.82,42.96,2531.07,138.5480645,8.951,FALSE
5249,29,11/01/2013,36.36,3.595,908.65,7854.23,2.66,69.22,1126.49,138.6079032,8.951,FALSE
5250,29,18/01/2013,38.95,3.593,1939.5,1780.07,2.96,90.52,1005.06,138.6701613,8.951,FALSE
5251,29,25/01/2013,25.22,3.579,589.55,764.19,0.5,3.97,796.07,138.7333871,8.951,FALSE
5252,29,01/02/2013,32.63,3.608,6803.76,1190.61,5.1,4060.16,149.87,138.7966129,8.951,FALSE
5253,29,08/02/2013,27.69,3.755,42893.1,354.67,146.7,18264.03,1146.15,138.8598387,8.951,TRUE
5254,29,15/02/2013,32.73,3.807,3033.25,4673.68,110,925.8,3914.86,138.9004286,8.951,FALSE
5255,29,22/02/2013,30.28,3.866,14443.78,1340.14,11.56,3671.03,4526.17,138.8844286,8.951,FALSE
5256,29,01/03/2013,38.37,3.885,2430.08,327.78,1.2,125.22,598.99,138.8684286,8.951,FALSE
5257,29,08/03/2013,35.39,3.868,15921.42,143.4,1.79,2243.32,1381.64,138.8524286,8.951,FALSE
5258,29,15/03/2013,39.87,3.843,4850.99,3384.1765936323177,0.49,1196.12,1057.5,138.8597742,8.951,FALSE
5259,29,22/03/2013,33.55,3.819,11679.14,3384.1765936323177,450,1170.62,1039.34,138.9254839,8.951,FALSE
5260,29,29/03/2013,40.87,3.796,5183.14,3384.1765936323177,343.92,16.38,1132.22,138.9911935,8.951,FALSE
5261,29,05/04/2013,41.85,3.772,10522.37,1250.96,100.58,1277.17,1335.89,139.0569032,8.78,FALSE
5262,29,12/04/2013,49.5,3.723,3169.9,322.07,65.6,480.59,1050.29,139.1226129,8.78,FALSE
5263,29,19/04/2013,50.31,3.678,1024.31,123.07,20,206.77,642.13,139.1226129,8.78,FALSE
5264,29,26/04/2013,48.72,3.626,2316.59,3384.1765936323177,29.4,87.93,1270.04,139.1226129,8.78,FALSE
5265,29,03/05/2013,53.24,3.601,6113.18,4,24.61,1794.82,2871.71,172.46080918276135,7.8268210387902695,FALSE
5266,29,10/05/2013,55.35,3.603,3694.83,66.92,29.34,354.28,6956.88,172.46080918276135,7.8268210387902695,FALSE
5267,29,17/05/2013,56.64,3.63,5885.5,36,15.86,341.95,2145.15,172.46080918276135,7.8268210387902695,FALSE
5268,29,24/05/2013,62.01,3.654,3703.49,61,77.04,1137.25,1869.38,172.46080918276135,7.8268210387902695,FALSE
5269,29,31/05/2013,60.39,3.668,2577.62,33.41,121.05,56.27,726.67,172.46080918276135,7.8268210387902695,FALSE
5270,29,07/06/2013,65.77,3.66,9549.69,171.45,173.44,2652.08,3563.94,172.46080918276135,7.8268210387902695,FALSE
5271,29,14/06/2013,64.37,3.667,3274.68,115.81,262.18,1570.86,1360.61,172.46080918276135,7.8268210387902695,FALSE
5272,29,21/06/2013,67.88,3.673,1926.74,136.85,81.53,2287.86,1901.5,172.46080918276135,7.8268210387902695,FALSE
5273,29,28/06/2013,74.62,3.673,4911.94,492.18,3,1842.62,1688.61,172.46080918276135,7.8268210387902695,FALSE
5274,29,05/07/2013,75.13,3.643,6246.33,655.45,111,3255.46,755.71,172.46080918276135,7.8268210387902695,FALSE
5275,29,12/07/2013,77.78,3.645,1864.43,502.49,27.6,840.94,883.78,172.46080918276135,7.8268210387902695,FALSE
5276,29,19/07/2013,80.67,3.803,3707.14,1010.86,1760.1001799058954,906.45,546.63,172.46080918276135,7.8268210387902695,FALSE
5277,29,26/07/2013,74.25,3.879,483.7,851.44,1760.1001799058954,279.89,776.84,172.46080918276135,7.8268210387902695,FALSE
5278,30,05/02/2010,39.05,2.572,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.7526053,8.324,FALSE
5279,30,12/02/2010,37.77,2.548,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.8979935,8.324,TRUE
5280,30,19/02/2010,39.75,2.514,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.9451605,8.324,FALSE
5281,30,26/02/2010,45.31,2.561,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.9759573,8.324,FALSE
5282,30,05/03/2010,48.61,2.625,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.0067542,8.324,FALSE
5283,30,12/03/2010,57.1,2.667,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.037551,8.324,FALSE
5284,30,19/03/2010,54.68,2.72,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.8733316,8.324,FALSE
5285,30,26/03/2010,51.66,2.732,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.6766095,8.324,FALSE
5286,30,02/04/2010,64.12,2.719,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.4798874,8.2,FALSE
5287,30,09/04/2010,65.74,2.77,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.2831653,8.2,FALSE
5288,30,16/04/2010,67.87,2.808,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.1495463,8.2,FALSE
5289,30,23/04/2010,64.21,2.795,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.1000648,8.2,FALSE
5290,30,30/04/2010,66.93,2.78,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.0505833,8.2,FALSE
5291,30,07/05/2010,70.87,2.835,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.0011018,8.2,FALSE
5292,30,14/05/2010,73.08,2.854,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,209.9984585,8.2,FALSE
5293,30,21/05/2010,74.24,2.826,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.2768443,8.2,FALSE
5294,30,28/05/2010,80.94,2.759,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.5552301,8.2,FALSE
5295,30,04/06/2010,82.68,2.705,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.833616,8.2,FALSE
5296,30,11/06/2010,83.51,2.668,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.1120018,8.2,FALSE
5297,30,18/06/2010,86.18,2.637,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.1096543,8.2,FALSE
5298,30,25/06/2010,87.01,2.653,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.9950134,8.2,FALSE
5299,30,02/07/2010,82.29,2.669,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.8803726,8.099,FALSE
5300,30,09/07/2010,81.67,2.642,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.7657317,8.099,FALSE
5301,30,16/07/2010,85.61,2.623,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.7577954,8.099,FALSE
5302,30,23/07/2010,87.17,2.608,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,210.8921319,8.099,FALSE
5303,30,30/07/2010,83.59,2.64,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.0264684,8.099,FALSE
5304,30,06/08/2010,90.3,2.627,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.1608049,8.099,FALSE
5305,30,13/08/2010,89.65,2.692,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.2951413,8.099,FALSE
5306,30,20/08/2010,89.58,2.664,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.2596586,8.099,FALSE
5307,30,27/08/2010,86.2,2.619,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.2241759,8.099,FALSE
5308,30,03/09/2010,82.57,2.577,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.1886931,8.099,FALSE
5309,30,10/09/2010,79.3,2.565,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.1532104,8.099,TRUE
5310,30,17/09/2010,83.03,2.582,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.1806415,8.099,FALSE
5311,30,24/09/2010,80.79,2.624,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.2552578,8.099,FALSE
5312,30,01/10/2010,70.28,2.603,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.3298742,8.163,FALSE
5313,30,08/10/2010,65.76,2.633,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.4044906,8.163,FALSE
5314,30,15/10/2010,68.61,2.72,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.4713286,8.163,FALSE
5315,30,22/10/2010,70.72,2.725,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.5187208,8.163,FALSE
5316,30,29/10/2010,67.51,2.716,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.5661131,8.163,FALSE
5317,30,05/11/2010,58.71,2.689,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.6135053,8.163,FALSE
5318,30,12/11/2010,60.95,2.728,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.6608975,8.163,FALSE
5319,30,19/11/2010,51.71,2.771,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.5470304,8.163,FALSE
5320,30,26/11/2010,62.96,2.735,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.4062867,8.163,TRUE
5321,30,03/12/2010,50.43,2.708,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.265543,8.163,FALSE
5322,30,10/12/2010,46.35,2.843,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.1247993,8.163,FALSE
5323,30,17/12/2010,48.63,2.869,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.0645458,8.163,FALSE
5324,30,24/12/2010,51.29,2.886,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.0646599,8.163,FALSE
5325,30,31/12/2010,47.19,2.943,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.064774,8.163,TRUE
5326,30,07/01/2011,44.24,2.976,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.0648881,8.028,FALSE
5327,30,14/01/2011,34.14,2.983,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.1176713,8.028,FALSE
5328,30,21/01/2011,42.72,3.016,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.4864691,8.028,FALSE
5329,30,28/01/2011,44.04,3.01,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,211.8552668,8.028,FALSE
5330,30,04/02/2011,36.33,2.989,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,212.2240646,8.028,FALSE
5331,30,11/02/2011,34.61,3.022,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,212.5928624,8.028,TRUE
5332,30,18/02/2011,59.87,3.045,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,212.9033115,8.028,FALSE
5333,30,25/02/2011,61.27,3.065,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,213.190421,8.028,FALSE
5334,30,04/03/2011,59.52,3.288,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,213.4775305,8.028,FALSE
5335,30,11/03/2011,54.69,3.459,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,213.7646401,8.028,FALSE
5336,30,18/03/2011,63.26,3.488,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.0156238,8.028,FALSE
5337,30,25/03/2011,70.33,3.473,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.2521573,8.028,FALSE
5338,30,01/04/2011,56.36,3.524,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.4886908,7.931,FALSE
5339,30,08/04/2011,68.62,3.622,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.7252242,7.931,FALSE
5340,30,15/04/2011,71.01,3.743,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.9420631,7.931,FALSE
5341,30,22/04/2011,70.79,3.807,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.1096657,7.931,FALSE
5342,30,29/04/2011,70.19,3.81,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.2772683,7.931,FALSE
5343,30,06/05/2011,61.87,3.906,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.4448709,7.931,FALSE
5344,30,13/05/2011,75.04,3.899,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.6124735,7.931,FALSE
5345,30,20/05/2011,68.36,3.907,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.3834778,7.931,FALSE
5346,30,27/05/2011,76.86,3.786,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.1544822,7.931,FALSE
5347,30,03/06/2011,83.82,3.699,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.9254865,7.931,FALSE
5348,30,10/06/2011,84.71,3.648,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.6964908,7.931,FALSE
5349,30,17/06/2011,87.54,3.637,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.6513538,7.931,FALSE
5350,30,24/06/2011,85.72,3.594,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.7441108,7.931,FALSE
5351,30,01/07/2011,87.57,3.524,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.8368678,7.852,FALSE
5352,30,08/07/2011,89.16,3.48,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,214.9296249,7.852,FALSE
5353,30,15/07/2011,91.05,3.575,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.0134426,7.852,FALSE
5354,30,22/07/2011,90.27,3.651,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.0749122,7.852,FALSE
5355,30,29/07/2011,91.56,3.682,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.1363819,7.852,FALSE
5356,30,05/08/2011,94.22,3.684,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.1978515,7.852,FALSE
5357,30,12/08/2011,92.32,3.638,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.2593211,7.852,FALSE
5358,30,19/08/2011,90.11,3.554,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.3229307,7.852,FALSE
5359,30,26/08/2011,92.07,3.523,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.386897,7.852,FALSE
5360,30,02/09/2011,91.94,3.533,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.4508632,7.852,FALSE
5361,30,09/09/2011,78.87,3.546,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.5148295,7.852,TRUE
5362,30,16/09/2011,80.62,3.526,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,215.6944378,7.852,FALSE
5363,30,23/09/2011,75.68,3.467,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,216.0282356,7.852,FALSE
5364,30,30/09/2011,78.91,3.355,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,216.3620333,7.852,FALSE
5365,30,07/10/2011,71.64,3.285,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,216.6958311,7.441,FALSE
5366,30,14/10/2011,69.79,3.274,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,217.0048261,7.441,FALSE
5367,30,21/10/2011,65.16,3.353,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,217.1650042,7.441,FALSE
5368,30,28/10/2011,65.46,3.372,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,217.3251824,7.441,FALSE
5369,30,04/11/2011,56.01,3.332,7032.371785714286,3384.1765936323177,1760.1001799058954,3292.9358862586605,4132.216422222222,217.4853605,7.441,FALSE
5370,30,11/11/2011,59.8,3.297,42.28,276.94,14.54,3292.9358862586605,3508.88,217.6455387,7.441,FALSE
5371,30,18/11/2011,61.9,3.308,679.88,97.38,1760.1001799058954,38.35,1143.98,217.8670218,7.441,FALSE
5372,30,25/11/2011,56.43,3.236,19.97,3384.1765936323177,1760.1001799058954,3292.9358862586605,477.74,218.1130269,7.441,TRUE
5373,30,02/12/2011,48.72,3.172,23.47,3384.1765936323177,4.7,3292.9358862586605,1257.19,218.3590319,7.441,FALSE
5374,30,09/12/2011,41.44,3.158,1.5,3384.1765936323177,3.41,3292.9358862586605,1774.78,218.605037,7.441,FALSE
5375,30,16/12/2011,50.56,3.159,7032.371785714286,3384.1765936323177,11.1,3292.9358862586605,602.44,218.8217928,7.441,FALSE
5376,30,23/12/2011,46.54,3.112,245.83,3384.1765936323177,12.5,2.52,2951.23,218.9995495,7.441,FALSE
5377,30,30/12/2011,45.16,3.129,782.67,2027.77,1760.1001799058954,35.28,239.99,219.1773063,7.441,TRUE
5378,30,06/01/2012,48.1,3.157,594.21,1905.66,91.16,4.92,855.1,219.355063,7.057,FALSE
5379,30,13/01/2012,45,3.261,157.23,452.88,51.64,3292.9358862586605,916.52,219.5328198,7.057,FALSE
5380,30,20/01/2012,52.21,3.268,1084.35,3.47,36.96,3292.9358862586605,344.93,219.6258417,7.057,FALSE
5381,30,27/01/2012,50.79,3.29,246.62,3384.1765936323177,49.06,42.84,421.39,219.7188636,7.057,FALSE
5382,30,03/02/2012,55.83,3.36,843.22,2.82,64.81,192.66,2393.21,219.8118854,7.057,FALSE
5383,30,10/02/2012,46.52,3.409,2098.64,4,52.55,3292.9358862586605,1923.82,219.9049073,7.057,TRUE
5384,30,17/02/2012,45.03,3.51,95.88,745.13,11.88,3292.9358862586605,2043.43,220.0651993,7.057,FALSE
5385,30,24/02/2012,54.81,3.555,1192.83,557.62,1760.1001799058954,13.5,1342.2,220.275944,7.057,FALSE
5386,30,02/03/2012,59.3,3.63,1080.76,0.02,1.39,63.5,1031.3,220.4866886,7.057,FALSE
5387,30,09/03/2012,57.16,3.669,639.83,3384.1765936323177,0.49,144.18,3286.61,220.6974332,7.057,FALSE
5388,30,16/03/2012,63.39,3.734,301.14,3384.1765936323177,1760.1001799058954,3292.9358862586605,2536.55,220.8498468,7.057,FALSE
5389,30,23/03/2012,62.96,3.787,349.9,0.5,0.34,3292.9358862586605,2099.05,220.9244858,7.057,FALSE
5390,30,30/03/2012,67.87,3.845,380.37,0.5,1760.1001799058954,3292.9358862586605,1080.75,220.9991248,7.057,FALSE
5391,30,06/04/2012,69.02,3.891,21.39,3384.1765936323177,4.09,3292.9358862586605,2364.16,221.0737638,6.891,FALSE
5392,30,13/04/2012,69.03,3.891,48.96,856.15,12,3292.9358862586605,699.85,221.1484028,6.891,FALSE
5393,30,20/04/2012,66.97,3.877,72.85,692.6,0.7,3292.9358862586605,369.74,221.2021074,6.891,FALSE
5394,30,27/04/2012,69.21,3.814,60.07,3384.1765936323177,3.21,3292.9358862586605,1112.14,221.255812,6.891,FALSE
5395,30,04/05/2012,77.53,3.749,1136.36,3384.1765936323177,19.09,14.33,2003.64,221.3095166,6.891,FALSE
5396,30,11/05/2012,74.14,3.688,701.89,3384.1765936323177,2.28,3292.9358862586605,1487.23,221.3632212,6.891,FALSE
5397,30,18/05/2012,72.42,3.63,57.13,3384.1765936323177,1760.1001799058954,3292.9358862586605,857.91,221.380331,6.891,FALSE
5398,30,25/05/2012,79.49,3.561,175.64,3384.1765936323177,1760.1001799058954,3292.9358862586605,2534.54,221.3828029,6.891,FALSE
5399,30,01/06/2012,79.24,3.501,553.39,3384.1765936323177,1760.1001799058954,3292.9358862586605,7048.24,221.3852748,6.891,FALSE
5400,30,08/06/2012,79.47,3.452,359.6,3384.1765936323177,3.75,3292.9358862586605,3721.71,221.3877467,6.891,FALSE
5401,30,15/06/2012,81.51,3.393,370.16,3384.1765936323177,3.01,10.16,1042.83,221.4009901,6.891,FALSE
5402,30,22/06/2012,81.78,3.346,292.53,3384.1765936323177,1760.1001799058954,3292.9358862586605,3749.16,221.4411622,6.891,FALSE
5403,30,29/06/2012,88.05,3.286,57.9,3384.1765936323177,1760.1001799058954,3292.9358862586605,1773.54,221.4813343,6.891,FALSE
5404,30,06/07/2012,85.26,3.227,799.32,3384.1765936323177,2.35,2.96,2510.56,221.5215064,6.565,FALSE
5405,30,13/07/2012,82.51,3.256,200.86,3384.1765936323177,4.08,3292.9358862586605,7547.27,221.5616784,6.565,FALSE
5406,30,20/07/2012,84.25,3.311,164.49,3384.1765936323177,2.82,3292.9358862586605,2012.83,221.5701123,6.565,FALSE
5407,30,27/07/2012,88.09,3.407,92.13,3384.1765936323177,0.24,3292.9358862586605,3727.76,221.5785461,6.565,FALSE
5408,30,03/08/2012,91.57,3.417,283.01,3384.1765936323177,2.46,1.88,2833.5,221.5869799,6.565,FALSE
5409,30,10/08/2012,89.57,3.494,971.97,3384.1765936323177,1.03,52.96,2168.04,221.5954138,6.565,FALSE
5410,30,17/08/2012,85.55,3.571,168.82,3384.1765936323177,2.13,3292.9358862586605,1321.3,221.6751459,6.565,FALSE
5411,30,24/08/2012,77.72,3.62,338.75,3384.1765936323177,6.52,10.05,1731.98,221.8083518,6.565,FALSE
5412,30,31/08/2012,83.58,3.638,394.74,3384.1765936323177,4.9,134.07,1892.82,221.9415576,6.565,FALSE
5413,30,07/09/2012,88.4,3.73,223.74,3384.1765936323177,124.14,33.14,1987.38,222.0747635,6.565,TRUE
5414,30,14/09/2012,76.1,3.717,1085.92,3384.1765936323177,29.23,3292.9358862586605,2115.61,222.2174395,6.565,FALSE
5415,30,21/09/2012,71.54,3.721,1046.34,3384.1765936323177,1760.1001799058954,69.2,1258.49,222.4169362,6.565,FALSE
5416,30,28/09/2012,80.38,3.666,212.08,3384.1765936323177,1760.1001799058954,3292.9358862586605,1525.32,222.6164329,6.565,FALSE
5417,30,05/10/2012,70.28,3.617,7032.371785714286,3384.1765936323177,3.02,3292.9358862586605,755.8,222.8159296,6.17,FALSE
5418,30,12/10/2012,61.53,3.601,15.88,3384.1765936323177,5.2,3292.9358862586605,3374.4,223.0154263,6.17,FALSE
5419,30,19/10/2012,68.52,3.594,37.11,3384.1765936323177,0.15,3292.9358862586605,1030.33,223.0598077,6.17,FALSE
5420,30,26/10/2012,70.5,3.506,150.46,1.75,1760.1001799058954,3292.9358862586605,367.83,223.0783366,6.17,FALSE
5421,30,02/11/2012,56.96,3.386,8.62,98.75,25.29,3292.9358862586605,831.27,223.0968655,6.17,FALSE
5422,30,09/11/2012,63.81,3.314,192.04,490.12,2.58,3292.9358862586605,1031.37,223.1153944,6.17,FALSE
5423,30,16/11/2012,54.06,3.252,201.03,52.11,13.61,3292.9358862586605,1321.18,223.1469028,6.17,FALSE
5424,30,23/11/2012,58.85,3.211,5.76,3384.1765936323177,4.14,3292.9358862586605,134.47,223.1957173,6.17,TRUE
5425,30,30/11/2012,53.59,3.207,302.68,3384.1765936323177,1760.1001799058954,0.63,759.72,223.2445318,6.17,FALSE
5426,30,07/12/2012,64.28,3.198,37.83,3384.1765936323177,0.45,3292.9358862586605,581.44,223.2933463,6.17,FALSE
5427,30,14/12/2012,47.55,3.168,840.45,3384.1765936323177,0.49,3292.9358862586605,2913.69,223.3523969,6.17,FALSE
5428,30,21/12/2012,55.81,3.098,253.4,3384.1765936323177,3.1,3292.9358862586605,324.12,223.4728642,6.17,FALSE
5429,30,28/12/2012,41.89,3.108,562.04,1295.25,1.42,3292.9358862586605,406.24,223.5933316,6.17,TRUE
5430,30,04/01/2013,39.19,3.161,159.86,1410.45,1.56,3292.9358862586605,1132.67,223.7137989,6.237,FALSE
5431,30,11/01/2013,47.52,3.243,709.31,697.1,0.26,3292.9358862586605,832.67,223.8342663,6.237,FALSE
5432,30,18/01/2013,41.19,3.237,1546.23,405.06,1760.1001799058954,3292.9358862586605,632.65,223.86882,6.237,FALSE
5433,30,25/01/2013,52.38,3.227,9.59,18.32,1760.1001799058954,3292.9358862586605,290.47,223.8690083,6.237,FALSE
5434,30,01/02/2013,55.38,3.244,1019.93,11.72,16.6,36.53,647.71,223.8691966,6.237,FALSE
5435,30,08/02/2013,57.87,3.417,1954.39,14.6,7.21,4.46,1173.96,223.8693849,6.237,TRUE
5436,30,15/02/2013,50.02,3.475,4928.11,484.77,0.36,84.8,533.64,223.9106714,6.237,FALSE
5437,30,22/02/2013,49.09,3.597,-2781.45,297.3,1760.1001799058954,3292.9358862586605,791.67,224.0547032,6.237,FALSE
5438,30,01/03/2013,46.28,3.711,1198.18,6.28,1760.1001799058954,22.44,767.62,224.198735,6.237,FALSE
5439,30,08/03/2013,52.76,3.658,3041.11,3384.1765936323177,47.01,236.56,877.24,224.3427668,6.237,FALSE
5440,30,15/03/2013,56.28,3.622,40.49,3384.1765936323177,7.37,50.31,1073.71,224.469439,6.237,FALSE
5441,30,22/03/2013,61.41,3.611,955.58,3384.1765936323177,1760.1001799058954,6.72,945.27,224.5527121,6.237,FALSE
5442,30,29/03/2013,51.35,3.606,227.37,3384.1765936323177,2.79,3292.9358862586605,440.01,224.6359852,6.237,FALSE
